from,to,weight
29759,21348,7
29759,21349,7
29759,21350,7
29759,21351,7
29759,21353,6.5
29759,21354,7
29759,21355,7
29759,21356,7
29759,21357,6
29759,21358,1
29759,21359,7
29759,21360,7
29759,21364,7
29759,21365,0.5
29759,21367,7
29759,21373,7
29759,21376,7
29759,21500,7
29759,21501,7
29759,21503,7
29759,21505,7
29759,21507,0.5
29759,21509,7
29759,21510,7
29759,21512,7
29759,21513,7
29759,21514,7
29759,21515,7
29759,21516,7
29759,21519,7
29759,21520,7
29759,21521,7
29759,21522,7
29759,21523,7
29759,21524,7
29759,21526,7
29759,21527,7
29759,21528,7
29759,21531,7
29759,21532,2
29759,21537,7
29759,21539,7
29759,21541,7
29759,21542,7
29759,21543,7
29759,21544,7
29759,21546,7
29759,21547,7
29759,21549,7
29759,21550,7
29759,21551,7
29759,21552,7
29759,21553,7
29759,21554,0.5
29759,21555,7
29759,21556,7
29759,21557,7
29759,21558,7
29759,21559,7
29759,21560,7
29759,21561,7
29759,21562,7
29759,21563,7
29759,21564,7
29759,21565,7
29759,21700,7
29759,21701,7
29759,21702,7
29759,21704,7
29759,21705,7
29759,21708,7
29759,21710,7
29759,21714,7
29759,21716,7
29759,21717,7
29759,21718,7
29759,21719,7
29759,21720,7
29759,21721,7
29759,21724,7
29759,21725,7
29759,21727,7
29759,21731,7
29759,21733,7
29759,21734,7
29759,21735,7
29759,21737,7
29759,21742,7
29759,21744,7
29759,21745,7
29759,21748,7
29759,21749,7
29759,21750,3
29759,21751,3
29759,21752,3
29759,21753,2.5
29759,21755,3
29759,29127,4
29759,29143,7
29759,29321,7
29759,29323,7
29759,29346,2
29759,29375,7
29759,29378,0.5
29759,29393,7
29759,29539,7
29759,29541,7
29759,29546,5
29759,29550,7
29759,29565,7
29759,29572,7
29759,29587,1.5
29759,29588,2
29759,29701,7
29759,29717,0.5
29759,29718,7
29759,29760,7
29759,29762,7
29759,29769,1
29759,29910,7
29759,29932,7
29759,31102,7
29759,31103,1
29759,39305,2
29759,39308,7
29760,14066,7
29760,14657,7
29760,14854,7
29760,14863,7
29760,15085,7
29760,15444,2
29760,15445,7
29760,15446,7
29760,15455,7
29760,15621,7
29760,15634,7
29760,20107,7
29760,20124,7
29760,20130,4
29760,20134,6
29760,20136,1
29760,20138,7
29760,20139,7
29760,20301,7
29760,20304,4
29760,20307,7
29760,20316,7
29760,20325,6
29760,20337,7
29760,20342,7
29760,20344,7
29760,20346,4
29760,20351,7
29760,20352,7
29760,20355,7
29760,20356,7
29760,20357,7
29760,20501,1
29760,20505,2
29760,20508,4
29760,20518,7
29760,20521,7
29760,20522,7
29760,20526,7
29760,20527,7
29760,20528,7
29760,20530,7
29760,20531,7
29760,20532,7
29760,20533,2
29760,20535,7
29760,20536,6.5
29760,20703,7
29760,20704,7
29760,20709,7
29760,20715,7
29760,20725,7
29760,20726,1
29760,20729,7
29760,20738,7
29760,20755,7
29760,20756,7
29760,20758,7
29760,20759,5.5
29760,20903,7
29760,20906,6
29760,20909,7
29760,20910,7
29760,20915,7
29760,20916,7
29760,20924,7
29760,20925,7
29760,20926,7
29760,20929,7
29760,20941,0.5
29760,20944,0.5
29760,20946,6
29760,20947,7
29760,20948,7
29760,20949,4
29760,20962,7
29760,20963,7
29760,21101,7
29760,21103,6.5
29760,21105,7
29760,21106,7
29760,21108,7
29760,21109,7
29760,21110,0.5
29760,21111,7
29760,21116,7
29760,21117,7
29760,21122,7
29760,21123,7
29760,21125,7
29760,21128,7
29760,21129,7
29760,21131,7
29760,21132,7
29760,21135,7
29760,21139,7
29760,21142,7
29760,21143,7
29760,21148,7
29760,21149,7
29760,21150,7
29760,21162,7
29760,21163,7
29760,21164,7
29760,21165,7
29760,21167,6
29760,21168,6
29760,21170,7
29760,21171,6
29760,21174,7
29760,21175,7
29760,21176,2
29760,21177,6
29760,21178,7
29760,21179,7
29760,21180,7
29760,21182,7
29760,21184,7
29760,21187,7
29760,21188,7
29760,21189,7
29760,21191,7
29760,21192,7
29760,21193,7
29760,21196,7
29760,21198,0.5
29760,21302,7
29760,21303,0.5
29760,21305,7
29760,21307,7
29760,21317,7
29760,21318,7
29760,21323,7
29760,21324,1
29760,21328,7
29760,21330,7
29760,21331,7
29760,21332,7
29760,21333,7
29760,21337,7
29760,21345,7
29760,21346,7
29760,21347,7
29760,21348,7
29760,21349,7
29760,21350,7
29760,21351,7
29760,21353,6.5
29760,21354,7
29760,21355,7
29760,21356,7
29760,21357,6
29760,21358,1
29760,21359,7
29760,21360,7
29760,21364,7
29760,21365,0.5
29760,21367,7
29760,21373,7
29760,21376,7
29760,21500,7
29760,21501,7
29760,21503,7
29760,21505,7
29760,21507,0.5
29760,21509,7
29760,21510,7
29760,21512,7
29760,21513,7
29760,21514,7
29760,21515,7
29760,21516,7
29760,21519,7
29760,21520,7
29760,21521,7
29760,21522,7
29760,21523,7
29760,21524,7
29760,21526,7
29760,21527,7
29760,21528,7
29760,21531,7
29760,21532,2
29760,21537,7
29760,21539,7
29760,21541,7
29760,21542,7
29760,21543,7
29760,21544,7
29760,21546,7
29760,21547,7
29760,21549,7
29760,21550,7
29760,21551,7
29760,21552,7
29760,21553,7
29760,21554,0.5
29760,21555,7
29760,21556,7
29760,21557,7
29760,21558,7
29760,21559,7
29760,21560,7
29760,21561,7
29760,21562,7
29760,21563,7
29760,21564,7
29760,21565,7
29760,21700,7
29760,21701,7
29760,21702,7
29760,21704,7
29760,21705,7
29760,21708,7
29760,21710,7
29760,21714,7
29760,21716,7
29760,21717,7
29760,21718,7
29760,21719,7
29760,21720,7
29760,21721,7
29760,21724,7
29760,21725,7
29760,21727,7
29760,21731,7
29760,21733,7
29760,21734,7
29760,21735,7
29760,21737,7
29760,21742,7
29760,21744,7
29760,21745,7
29760,21748,7
29760,21749,7
29760,21750,3
29760,21751,3
29760,21752,3
29760,21753,2.5
29760,21755,3
29760,29127,4
29760,29143,7
29760,29321,7
29760,29323,7
29760,29346,2
29760,29375,7
29760,29378,0.5
29760,29393,7
29760,29539,7
29760,29541,7
29760,29546,5
29760,29550,7
29760,29565,7
29760,29572,7
29760,29587,1.5
29760,29588,2
29760,29701,7
29760,29717,0.5
29760,29718,7
29760,29759,7
29760,29762,7
29760,29769,1
29760,29910,7
29760,29932,7
29760,31102,7
29760,31103,1
29760,39305,2
29760,39308,7
29762,14066,7
29762,14657,7
29762,14854,7
29762,14863,7
29762,15085,7
29762,15444,2
29762,15445,7
29762,15446,7
29762,15455,7
29762,15621,7
29762,15634,7
29762,20107,7
29762,20124,7
29762,20130,4
29762,20134,6
29762,20136,1
29762,20138,7
29762,20139,7
29762,20301,7
29762,20304,4
29762,20307,7
29762,20316,7
29762,20325,6
29762,20337,7
29762,20342,7
29762,20344,7
29762,20346,4
29762,20351,7
29762,20352,7
29762,20355,7
29762,20356,7
29762,20357,7
29762,20501,1
29762,20505,2
29762,20508,4
29762,20518,7
29762,20521,7
29762,20522,7
29762,20526,7
29762,20527,7
29762,20528,7
29762,20530,7
29762,20531,7
29762,20532,7
29762,20533,2
29762,20535,7
29762,20536,6.5
29762,20703,7
29762,20704,7
29762,20709,7
29762,20715,7
29762,20725,7
29762,20726,1
29762,20729,7
29762,20738,7
29762,20755,7
29762,20756,7
29762,20758,7
29762,20759,5.5
29762,20903,7
29762,20906,6
29762,20909,7
29762,20910,7
29762,20915,7
29762,20916,7
29762,20924,7
29762,20925,7
29762,20926,7
29762,20929,7
29762,20941,0.5
29762,20944,0.5
29762,20946,6
29762,20947,7
29762,20948,7
29762,20949,4
29762,20962,7
29762,20963,7
29762,21101,7
29762,21103,6.5
29762,21105,7
29762,21106,7
29762,21108,7
29762,21109,7
29762,21110,0.5
29762,21111,7
29762,21116,7
29762,21117,7
29762,21122,7
29762,21123,7
29762,21125,7
29762,21128,7
29762,21129,7
29762,21131,7
29762,21132,7
29762,21135,7
29762,21139,7
29762,21142,7
29762,21143,7
29762,21148,7
29762,21149,7
29762,21150,7
29762,21162,7
29762,21163,7
29762,21164,7
29762,21165,7
29762,21167,6
29762,21168,6
29762,21170,7
29762,21171,6
29762,21174,7
29762,21175,7
29762,21176,2
29762,21177,6
29762,21178,7
29762,21179,7
29762,21180,7
29762,21182,7
29762,21184,7
29762,21187,7
29762,21188,7
29762,21189,7
29762,21191,7
29762,21192,7
29762,21193,7
29762,21196,7
29762,21198,0.5
29762,21302,7
29762,21303,0.5
29762,21305,7
29762,21307,7
29762,21317,7
29762,21318,7
29762,21323,7
29762,21324,1
29762,21328,7
29762,21330,7
29762,21331,7
29762,21332,7
29762,21333,7
29762,21337,7
29762,21345,7
29762,21346,7
29762,21347,7
29762,21348,7
29762,21349,7
29762,21350,7
29762,21351,7
29762,21353,6.5
29762,21354,7
29762,21355,7
29762,21356,7
29762,21357,6
29762,21358,1
29762,21359,7
29762,21360,7
29762,21364,7
29762,21365,0.5
29762,21367,7
29762,21373,7
29762,21376,7
29762,21500,7
29762,21501,7
29762,21503,7
29762,21505,7
29762,21507,0.5
29762,21509,7
29762,21510,7
29762,21512,7
29762,21513,7
29762,21514,7
29762,21515,7
29762,21516,7
29762,21519,7
29762,21520,7
29762,21521,7
29762,21522,7
29762,21523,7
29762,21524,7
29762,21526,7
29762,21527,7
29762,21528,7
29762,21531,7
29762,21532,2
29762,21537,7
29762,21539,7
29762,21541,7
29762,21542,7
29762,21543,7
29762,21544,7
29762,21546,7
29762,21547,7
29762,21549,7
29762,21550,7
29762,21551,7
29762,21552,7
29762,21553,7
29762,21554,0.5
29762,21555,7
29762,21556,7
29762,21557,7
29762,21558,7
29762,21559,7
29762,21560,7
29762,21561,7
29762,21562,7
29762,21563,7
29762,21564,7
29762,21565,7
29762,21700,7
29762,21701,7
29762,21702,7
29762,21704,7
29762,21705,7
29762,21708,7
29762,21710,7
29762,21714,7
29762,21716,7
29762,21717,7
29762,21718,7
29762,21719,7
29762,21720,7
29762,21721,7
29762,21724,7
29762,21725,7
29762,21727,7
29762,21731,7
29762,21733,7
29762,21734,7
29762,21735,7
29762,21737,7
29762,21742,7
29762,21744,7
29762,21745,7
29762,21748,7
29762,21749,7
29762,21750,3
29762,21751,3
29762,21752,3
29762,21753,2.5
29762,21755,3
29762,29127,4
29762,29143,7
29762,29321,7
29762,29323,7
29762,29346,2
29762,29375,7
29762,29378,0.5
29762,29393,7
29762,29539,7
29762,29541,7
29762,29546,5
29762,29550,7
29762,29565,7
29762,29572,7
29762,29587,1.5
29762,29588,2
29762,29701,7
29762,29717,0.5
29762,29718,7
29762,29759,7
29762,29760,7
29762,29769,1
29762,29910,7
29762,29932,7
29762,31102,7
29762,31103,1
29762,39305,2
29762,39308,7
29768,10713,4
29768,14263,7
29768,14873,7
29768,15019,7
29768,15029,7
29768,15033,7
29768,15124,7
29768,15410,7
29768,15431,7
29768,15438,7
29768,15444,5
29768,15448,7
29768,15454,7
29768,15603,7
29768,15612,7
29768,15616,7
29768,20104,7
29768,20108,7
29768,20119,7
29768,20122,7
29768,20134,1
29768,20136,6
29768,20145,7
29768,20147,7
29768,20305,7
29768,20310,7
29768,20321,7
29768,20325,1
29768,20329,7
29768,20340,7
29768,20343,7
29768,20501,6
29768,20504,7
29768,20505,2
29768,20508,3
29768,20517,7
29768,20519,7
29768,20529,7
29768,20533,5
29768,20536,0.5
29768,20537,7
29768,20538,7
29768,20542,7
29768,20702,7
29768,20705,7
29768,20706,7
29768,20708,7
29768,20712,7
29768,20720,7
29768,20723,7
29768,20724,7
29768,20726,6
29768,20727,7
29768,20731,7
29768,20733,7
29768,20748,7
29768,20749,7
29768,20750,7
29768,20754,7
29768,20757,7
29768,20759,1.5
29768,20762,7
29768,20904,7
29768,20906,1
29768,20907,7
29768,20920,7
29768,20927,7
29768,20932,7
29768,20934,7
29768,20941,6.5
29768,20944,6.5
29768,20946,1
29768,20952,7
29768,20954,7
29768,20955,7
29768,20958,7
29768,20959,7
29768,21102,7
29768,21103,0.5
29768,21110,6.5
29768,21118,7
29768,21124,7
29768,21137,7
29768,21140,7
29768,21167,1
29768,21168,1
29768,21171,1
29768,21172,7
29768,21176,2
29768,21177,1
29768,21198,6.5
29768,21300,7
29768,21303,6.5
29768,21304,7
29768,21306,7
29768,21308,7
29768,21309,7
29768,21311,7
29768,21312,7
29768,21313,7
29768,21314,7
29768,21315,7
29768,21316,7
29768,21321,7
29768,21324,6
29768,21326,7
29768,21329,7
29768,21334,7
29768,21335,7
29768,21340,7
29768,21341,7
29768,21342,7
29768,21343,7
29768,21344,7
29768,21352,7
29768,21353,0.5
29768,21357,1
29768,21358,6
29768,21361,7
29768,21362,7
29768,21365,6.5
29768,21366,7
29768,21368,7
29768,21369,7
29768,21370,7
29768,21371,7
29768,21372,7
29768,21375,7
29768,21502,7
29768,21504,7
29768,21506,7
29768,21507,6.5
29768,21508,7
29768,21525,7
29768,21529,7
29768,21530,7
29768,21532,2
29768,21536,7
29768,21538,7
29768,21540,7
29768,21545,7
29768,21548,7
29768,21554,6.5
29768,21566,7
29768,21703,7
29768,21706,7
29768,21707,7
29768,21709,7
29768,21711,7
29768,21712,7
29768,21713,7
29768,21715,7
29768,21722,7
29768,21723,7
29768,21726,7
29768,21728,7
29768,21729,7
29768,21730,7
29768,21732,7
29768,21736,7
29768,21738,7
29768,21739,7
29768,21740,7
29768,21741,7
29768,21743,7
29768,21746,7
29768,21747,7
29768,21753,0.5
29768,21754,3
29768,29106,7
29768,29109,7
29768,29127,3
29768,29134,7
29768,29312,7
29768,29317,7
29768,29337,7
29768,29339,7
29768,29346,5
29768,29348,7
29768,29368,7
29768,29377,7
29768,29378,6.5
29768,29379,7
29768,29504,7
29768,29546,2
29768,29561,7
29768,29571,7
29768,29573,7
29768,29587,5.5
29768,29588,5
29768,29707,7
29768,29710,7
29768,29717,6.5
29768,29729,7
29768,29741,7
29768,29769,6
29768,29776,7
29768,29777,7
29768,29778,7
29768,29901,7
29768,29903,7
29768,29908,7
29768,29911,7
29768,29919,7
29768,29925,7
29768,31101,7
29768,31103,6
29768,39301,7
29768,39304,7
29768,39305,5
29768,39307,7
29769,10713,5
29769,14066,1
29769,14263,6
29769,14657,1
29769,14854,1
29769,14863,1
29769,14873,6
29769,15019,6
29769,15029,6
29769,15033,6
29769,15085,1
29769,15124,6
29769,15410,6
29769,15431,6
29769,15438,6
29769,15444,4
29769,15445,1
29769,15446,1
29769,15448,6
29769,15454,6
29769,15455,1
29769,15603,6
29769,15612,6
29769,15616,6
29769,15621,1
29769,15634,1
29769,20104,6
29769,20107,1
29769,20108,6
29769,20119,6
29769,20122,6
29769,20124,1
29769,20130,1
29769,20134,1
29769,20136,5
29769,20138,1
29769,20139,1
29769,20145,6
29769,20147,6
29769,20301,1
29769,20304,1
29769,20305,6
29769,20307,1
29769,20310,6
29769,20316,1
29769,20321,6
29769,20325,1
29769,20329,6
29769,20337,1
29769,20340,6
29769,20342,1
29769,20343,6
29769,20344,1
29769,20346,1
29769,20351,1
29769,20352,1
29769,20355,1
29769,20356,1
29769,20357,1
29769,20501,5
29769,20504,6
29769,20505,3
29769,20508,3
29769,20517,6
29769,20518,1
29769,20519,6
29769,20521,1
29769,20522,1
29769,20526,1
29769,20527,1
29769,20528,1
29769,20529,6
29769,20530,1
29769,20531,1
29769,20532,1
29769,20533,4
29769,20535,1
29769,20536,1.5
29769,20537,6
29769,20538,6
29769,20542,6
29769,20702,6
29769,20703,1
29769,20704,1
29769,20705,6
29769,20706,6
29769,20708,6
29769,20709,1
29769,20712,6
29769,20715,1
29769,20720,6
29769,20723,6
29769,20724,6
29769,20725,1
29769,20726,5
29769,20727,6
29769,20729,1
29769,20731,6
29769,20733,6
29769,20738,1
29769,20748,6
29769,20749,6
29769,20750,6
29769,20754,6
29769,20755,1
29769,20756,1
29769,20757,6
29769,20758,1
29769,20759,1.5
29769,20762,6
29769,20903,1
29769,20904,6
29769,20906,2
29769,20907,6
29769,20909,1
29769,20910,1
29769,20915,1
29769,20916,1
29769,20920,6
29769,20924,1
29769,20925,1
29769,20926,1
29769,20927,6
29769,20929,1
29769,20932,6
29769,20934,6
29769,20941,5.5
29769,20944,5.5
29769,20946,1
29769,20947,1
29769,20948,1
29769,20949,1
29769,20952,6
29769,20954,6
29769,20955,6
29769,20958,6
29769,20959,6
29769,20962,1
29769,20963,1
29769,21101,1
29769,21102,6
29769,21103,1
29769,21105,1
29769,21106,1
29769,21108,1
29769,21109,1
29769,21110,5.5
29769,21111,1
29769,21116,1
29769,21117,1
29769,21118,6
29769,21122,1
29769,21123,1
29769,21124,6
29769,21125,1
29769,21128,1
29769,21129,1
29769,21131,1
29769,21132,1
29769,21135,1
29769,21137,6
29769,21139,1
29769,21140,6
29769,21142,1
29769,21143,1
29769,21148,1
29769,21149,1
29769,21150,1
29769,21162,1
29769,21163,1
29769,21164,1
29769,21165,1
29769,21167,1
29769,21168,1
29769,21170,1
29769,21171,1
29769,21172,6
29769,21174,1
29769,21175,1
29769,21176,3
29769,21177,1
29769,21178,1
29769,21179,1
29769,21180,1
29769,21182,1
29769,21184,1
29769,21187,1
29769,21188,1
29769,21189,1
29769,21191,1
29769,21192,1
29769,21193,1
29769,21196,1
29769,21198,6
29769,21300,6
29769,21302,1
29769,21303,5.5
29769,21304,6
29769,21305,1
29769,21306,6
29769,21307,1
29769,21308,6
29769,21309,6
29769,21311,6
29769,21312,6
29769,21313,6
29769,21314,6
29769,21315,6
29769,21316,6
29769,21317,1
29769,21318,1
29769,21321,6
29769,21323,1
29769,21324,5
29769,21326,6
29769,21328,1
29769,21329,6
29769,21330,1
29769,21331,1
29769,21332,1
29769,21333,1
29769,21334,6
29769,21335,6
29769,21337,1
29769,21340,6
29769,21341,6
29769,21342,6
29769,21343,6
29769,21344,6
29769,21345,1
29769,21346,1
29769,21347,1
29769,21348,1
29769,21349,1
29769,21350,1
29769,21351,1
29769,21352,6
29769,21353,1.5
29769,21354,1
29769,21355,1
29769,21356,1
29769,21357,1
29769,21358,5
29769,21359,1
29769,21360,1
29769,21361,6
29769,21362,6
29769,21364,1
29769,21365,5.5
29769,21366,6
29769,21367,1
29769,21368,6
29769,21369,6
29769,21370,6
29769,21371,6
29769,21372,6
29769,21373,1
29769,21375,6
29769,21376,1
29769,21500,1
29769,21501,1
29769,21502,6
29769,21503,1
29769,21504,6
29769,21505,1
29769,21506,6
29769,21507,5.5
29769,21508,6
29769,21509,1
29769,21510,1
29769,21512,1
29769,21513,1
29769,21514,1
29769,21515,1
29769,21516,1
29769,21519,1
29769,21520,1
29769,21521,1
29769,21522,1
29769,21523,1
29769,21524,1
29769,21525,6
29769,21526,1
29769,21527,1
29769,21528,1
29769,21529,6
29769,21530,6
29769,21531,1
29769,21532,3
29769,21536,6
29769,21537,1
29769,21538,6
29769,21539,1
29769,21540,6
29769,21541,1
29769,21542,1
29769,21543,1
29769,21544,1
29769,21545,6
29769,21546,1
29769,21547,1
29769,21548,6
29769,21549,1
29769,21550,1
29769,21551,1
29769,21552,1
29769,21553,1
29769,21554,6
29769,21555,1
29769,21556,1
29769,21557,1
29769,21558,1
29769,21559,1
29769,21560,1
29769,21561,1
29769,21562,1
29769,21563,1
29769,21564,1
29769,21565,1
29769,21566,6
29769,21700,1
29769,21701,1
29769,21702,1
29769,21703,6
29769,21704,1
29769,21705,1
29769,21706,6
29769,21707,6
29769,21708,1
29769,21709,6
29769,21710,1
29769,21711,6
29769,21712,6
29769,21713,6
29769,21714,1
29769,21715,6
29769,21716,1
29769,21717,1
29769,21718,1
29769,21719,1
29769,21720,1
29769,21721,1
29769,21722,6
29769,21723,6
29769,21724,1
29769,21725,1
29769,21726,6
29769,21727,1
29769,21728,6
29769,21729,6
29769,21730,6
29769,21731,1
29769,21732,6
29769,21733,1
29769,21734,1
29769,21735,1
29769,21736,6
29769,21737,1
29769,21738,6
29769,21739,6
29769,21740,6
29769,21741,6
29769,21742,1
29769,21743,6
29769,21744,1
29769,21745,1
29769,21746,6
29769,21747,6
29769,21748,1
29769,21749,1
29769,21750,1
29769,21751,1
29769,21752,1
29769,21753,1
29769,21754,2
29769,21755,1
29769,29106,6
29769,29109,6
29769,29127,3
29769,29134,6
29769,29143,1
29769,29312,6
29769,29317,6
29769,29321,1
29769,29323,1
29769,29337,6
29769,29339,6
29769,29346,4
29769,29348,6
29769,29368,6
29769,29375,1
29769,29377,6
29769,29378,5.5
29769,29379,6
29769,29393,1
29769,29504,6
29769,29539,1
29769,29541,1
29769,29546,3
29769,29550,1
29769,29561,6
29769,29565,1
29769,29571,6
29769,29572,1
29769,29573,6
29769,29587,5.5
29769,29588,4
29769,29701,1
29769,29707,6
29769,29710,6
29769,29717,5.5
29769,29718,1
29769,29729,6
29769,29741,6
29769,29759,1
29769,29760,1
29769,29762,1
29769,29768,6
29769,29776,6
29769,29777,6
29769,29778,6
29769,29901,6
29769,29903,6
29769,29908,6
29769,29910,1
29769,29911,6
29769,29919,6
29769,29925,6
29769,29932,1
29769,31101,6
29769,31102,1
29769,31103,5
29769,39301,6
29769,39304,6
29769,39305,4
29769,39307,6
29769,39308,1
29776,10713,4
29776,14263,7
29776,14873,7
29776,15019,7
29776,15029,7
29776,15033,7
29776,15124,7
29776,15410,7
29776,15431,7
29776,15438,7
29776,15444,5
29776,15448,7
29776,15454,7
29776,15603,7
29776,15612,7
29776,15616,7
29776,20104,7
29776,20108,7
29776,20119,7
29776,20122,7
29776,20134,1
29776,20136,6
29776,20145,7
29776,20147,7
29776,20305,7
29776,20310,7
29776,20321,7
29776,20325,1
29776,20329,7
29776,20340,7
29776,20343,7
29776,20501,6
29776,20504,7
29776,20505,2
29776,20508,3
29776,20517,7
29776,20519,7
29776,20529,7
29776,20533,5
29776,20536,0.5
29776,20537,7
29776,20538,7
29776,20542,7
29776,20702,7
29776,20705,7
29776,20706,7
29776,20708,7
29776,20712,7
29776,20720,7
29776,20723,7
29776,20724,7
29776,20726,6
29776,20727,7
29776,20731,7
29776,20733,7
29776,20748,7
29776,20749,7
29776,20750,7
29776,20754,7
29776,20757,7
29776,20759,1.5
29776,20762,7
29776,20904,7
29776,20906,1
29776,20907,7
29776,20920,7
29776,20927,7
29776,20932,7
29776,20934,7
29776,20941,6.5
29776,20944,6.5
29776,20946,1
29776,20952,7
29776,20954,7
29776,20955,7
29776,20958,7
29776,20959,7
29776,21102,7
29776,21103,0.5
29776,21110,6.5
29776,21118,7
29776,21124,7
29776,21137,7
29776,21140,7
29776,21167,1
29776,21168,1
29776,21171,1
29776,21172,7
29776,21176,2
29776,21177,1
29776,21198,6.5
29776,21300,7
29776,21303,6.5
29776,21304,7
29776,21306,7
29776,21308,7
29776,21309,7
29776,21311,7
29776,21312,7
29776,21313,7
29776,21314,7
29776,21315,7
29776,21316,7
29776,21321,7
29776,21324,6
29776,21326,7
29776,21329,7
29776,21334,7
29776,21335,7
29776,21340,7
29776,21341,7
29776,21342,7
29776,21343,7
29776,21344,7
29776,21352,7
29776,21353,0.5
29776,21357,1
29776,21358,6
29776,21361,7
29776,21362,7
29776,21365,6.5
29776,21366,7
29776,21368,7
29776,21369,7
29776,21370,7
29776,21371,7
29776,21372,7
29776,21375,7
29776,21502,7
29776,21504,7
29776,21506,7
29776,21507,6.5
29776,21508,7
29776,21525,7
29776,21529,7
29776,21530,7
29776,21532,2
29776,21536,7
29776,21538,7
29776,21540,7
29776,21545,7
29776,21548,7
29776,21554,6.5
29776,21566,7
29776,21703,7
29776,21706,7
29776,21707,7
29776,21709,7
29776,21711,7
29776,21712,7
29776,21713,7
29776,21715,7
29776,21722,7
29776,21723,7
29776,21726,7
29776,21728,7
29776,21729,7
29776,21730,7
29776,21732,7
29776,21736,7
29776,21738,7
29776,21739,7
29776,21740,7
29776,21741,7
29776,21743,7
29776,21746,7
29776,21747,7
29776,21753,0.5
29776,21754,3
29776,29106,7
29776,29109,7
29776,29127,3
29776,29134,7
29776,29312,7
29776,29317,7
29776,29337,7
29776,29339,7
29776,29346,5
29776,29348,7
29776,29368,7
29776,29377,7
29776,29378,6.5
29776,29379,7
29776,29504,7
29776,29546,2
29776,29561,7
29776,29571,7
29776,29573,7
29776,29587,5.5
29776,29588,5
29776,29707,7
29776,29710,7
29776,29717,6.5
29776,29729,7
29776,29741,7
29776,29768,7
29776,29769,6
29776,29777,7
29776,29778,7
29776,29901,7
