from,to
296361085,18632666
296361085,14845376
296361085,76649729
296361085,193794406
296361085,10615232
296361085,88784440
296361085,13218102
296361085,21157904
296361085,21269970
296361085,18915145
296361085,264219447
296361085,75364211
296361085,202206694
278145569,247334603
278145569,21406834
278145569,75364211
278145569,234374703
278145569,2955485182
278145569,968650362
278145569,21111098
278145569,600463589
278145569,11651202
278145569,339822881
278145569,2891210047
278145569,2863210809
278145569,983348251972816896
278145569,1096059529
278145569,382791093
278145569,1078693601356509184
278145569,2962923040
278145569,1080870981877534720
278145569,78403308
278145569,816683274076614656
278145569,291756142
278145569,2964949642
278145569,2856787757
278145569,2964174789
278145569,1048784496
278145569,1071402577
278145569,1074480192
278145569,88784440
278145569,235217558
278145569,296361085
278145569,229966028
278145569,18915145
278145569,14845376
278145569,21157904
278145569,233737858
278145569,221162525
278145569,202206694
278145569,18061669
278145569,10615232
278145569,264219447
278145569,76649729
278145569,21269970
278145569,19726613
278145569,13218102
278145569,217543151
278145569,193794406
278145569,234128524
278145569,225921757
278145569,5558312
278145569,18632666
76649729,2964949642
76649729,234374703
76649729,217543151
76649729,1080960924687704064
76649729,941080085121175552
76649729,818554054309715969
76649729,1080870981877534720
76649729,1078693601356509184
76649729,899978622416695297
76649729,486694111
76649729,1074518754
76649729,811313565760163844
76649729,816683274076614656
76649729,600463589
76649729,1074480192
76649729,968650362
76649729,2891210047
76649729,11651202
76649729,1096059529
76649729,1071402577
76649729,225921757
76649729,193794406
76649729,171598736
76649729,293131808
76649729,2962923040
76649729,2955485182
76649729,2856787757
76649729,2863210809
76649729,2964174789
76649729,235217558
76649729,1068481578
76649729,224285242
76649729,291756142
76649729,382791093
76649729,21111098
76649729,78403308
76649729,7429102
76649729,296361085
76649729,278145569
76649729,264219447
76649729,221162525
76649729,229966028
76649729,75364211
76649729,18915145
76649729,216881337
76649729,18061669
76649729,18632666
76649729,88784440
76649729,233737858
76649729,10615232
76649729,14845376
76649729,13218102
76649729,19726613
76649729,21157904
76649729,5558312
76649729,21269970
76649729,202206694
1074480192,2891210047
1074480192,225921757
1074480192,235217558
1074480192,968650362
1074480192,11651202
1074480192,1074518754
1074480192,2863210809
1074480192,2856787757
1074480192,278145569
1074480192,1068481578
1074480192,18695134
1074480192,29442313
1074480192,1096059529
1074480192,1071402577
1074480192,242836537
13218102,1080870981877534720
13218102,1080960924687704064
13218102,1080844782
13218102,818554054309715969
13218102,1078693601356509184
13218102,1048784496
13218102,983348251972816896
13218102,234128524
13218102,816683274076614656
13218102,515822213
13218102,2964949642
13218102,21406834
13218102,2856787757
13218102,2891210047
13218102,2863210809
13218102,2955485182
13218102,2962923040
13218102,2964174789
13218102,11651202
13218102,225921757
13218102,1068481578
13218102,1074518754
13218102,278145569
13218102,235217558
13218102,92186819
13218102,1071402577
13218102,1096059529
13218102,486694111
13218102,15324851
13218102,117501995
13218102,171598736
13218102,250188760
13218102,293131808
13218102,968650362
13218102,382791093
13218102,1074480192
13218102,109287731
13218102,291756142
13218102,60828944
13218102,476256944
13218102,224285242
13218102,217543151
13218102,17494010
13218102,249787913
1078693601356509184,234128524
1078693601356509184,250188760
1078693601356509184,264219447
1078693601356509184,242555999
1078693601356509184,970207298
1078693601356509184,7429102
1078693601356509184,18137749
1078693601356509184,60828944
1078693601356509184,221162525
1078693601356509184,2964174789
1078693601356509184,296361085
1078693601356509184,515822213
1078693601356509184,2891210047
1078693601356509184,76456274
1078693601356509184,941000686275387392
1078693601356509184,1080844782
1078693601356509184,21111098
1078693601356509184,109287731
1078693601356509184,217543151
1078693601356509184,17494010
1078693601356509184,1262099252
1078693601356509184,2962923040
1078693601356509184,29442313
1078693601356509184,229966028
1078693601356509184,2955485182
1078693601356509184,818554054309715969
1078693601356509184,75364211
1078693601356509184,1096059529
1078693601356509184,486694111
1078693601356509184,18915145
1078693601356509184,236511574
1078693601356509184,2863210809
1078693601356509184,216881337
1078693601356509184,293131808
1078693601356509184,18061669
1078693601356509184,18632666
1078693601356509184,29201047
1078693601356509184,18695134
1078693601356509184,21406834
1078693601356509184,234374703
1078693601356509184,88784440
1078693601356509184,242836537
1078693601356509184,225921757
1078693601356509184,22044727
1078693601356509184,1068481578
1078693601356509184,816683274076614656
1078693601356509184,941080085121175552
1078693601356509184,233737858
1078693601356509184,78403308
1078693601356509184,983348251972816896
1078693601356509184,382791093
1078693601356509184,92186819
1078693601356509184,1099199839
1078693601356509184,1080960924687704064
1078693601356509184,946549322
1078693601356509184,899978622416695297
1078693601356509184,803694179079458816
1078693601356509184,10615232
1078693601356509184,235217558
1078693601356509184,476256944
1078693601356509184,1071402577
1078693601356509184,2856787757
1078693601356509184,291756142
1078693601356509184,247334603
1078693601356509184,1058520120
1078693601356509184,1074480192
1078693601356509184,600463589
1078693601356509184,1048784496
1078693601356509184,968650362
1078693601356509184,811313565760163844
1078693601356509184,13218102
1078693601356509184,15324851
1078693601356509184,19726613
1078693601356509184,171598736
1078693601356509184,249787913
1078693601356509184,109071031
1078693601356509184,193794406
1078693601356509184,117501995
1078693601356509184,21157904
1078693601356509184,43910797
1078693601356509184,1080870981877534720
1078693601356509184,2167097881
1078693601356509184,5558312
1078693601356509184,21269970
1078693601356509184,278124059
1078693601356509184,278145569
1078693601356509184,224285242
1078693601356509184,202206694
1078693601356509184,1074518754
1078693601356509184,76649729
88784440,816683274076614656
88784440,970207298
88784440,235217558
88784440,515822213
88784440,11651202
88784440,225921757
88784440,2891210047
88784440,968650362
88784440,2863210809
88784440,2962923040
88784440,382791093
88784440,1071402577
88784440,1096059529
88784440,1074480192
88784440,217543151
88784440,339822881
88784440,291756142
88784440,600463589
88784440,75364211
88784440,171598736
88784440,249787913
88784440,216881337
88784440,21157904
88784440,296361085
88784440,76649729
88784440,233737858
88784440,278124059
88784440,117501995
88784440,224285242
88784440,242836537
88784440,250188760
88784440,15324851
88784440,18632666
88784440,5558312
88784440,60828944
88784440,109071031
88784440,18061669
88784440,76456274
88784440,29442313
88784440,14845376
88784440,21111098
88784440,247334603
88784440,17494010
88784440,293131808
88784440,78403308
88784440,19726613
88784440,229966028
88784440,29201047
88784440,18695134
88784440,264219447
88784440,43910797
88784440,7429102
88784440,10615232
88784440,202206694
88784440,21269970
88784440,221162525
88784440,234374703
88784440,18915145
88784440,13218102
29442313,76456274
29442313,818554054309715969
29442313,2167097881
29442313,803694179079458816
29442313,486694111
29442313,18137749
29442313,515822213
29442313,78403308
29442313,21157904
29442313,21406834
29442313,1262099252
29442313,476256944
29442313,171598736
29442313,1099199839
29442313,1068481578
29442313,250188760
29442313,1074518754
29442313,970207298
29442313,92186819
29442313,293131808
29442313,247334603
29442313,29201047
29442313,60828944
29442313,109071031
29442313,278124059
29442313,242555999
29442313,15324851
29442313,242836537
29442313,18695134
29442313,17494010
29442313,43910797
242836537,234374703
242836537,1078693601356509184
242836537,11651202
242836537,1074518754
242836537,18137749
242836537,515822213
242836537,224285242
242836537,117501995
242836537,171598736
242836537,1080844782
242836537,818554054309715969
242836537,19726613
242836537,803694179079458816
242836537,92186819
242836537,43910797
242836537,1099199839
242836537,278124059
242836537,249787913
242836537,293131808
242836537,10615232
242836537,2167097881
242836537,7429102
242836537,1058520120
242836537,1262099252
242836537,242555999
242836537,600463589
242836537,486694111
242836537,476256944
242836537,250188760
242836537,1068481578
242836537,15324851
242836537,247334603
242836537,21406834
242836537,970207298
242836537,18061669
242836537,29442313
242836537,18695134
242836537,29201047
242836537,17494010
242836537,109287731
242836537,76456274
242836537,60828944
242836537,109071031
7429102,1080960924687704064
7429102,1048784496
7429102,1080870981877534720
7429102,278145569
7429102,2964949642
7429102,1078693601356509184
7429102,899978622416695297
117501995,229966028
117501995,5558312
117501995,10615232
117501995,13218102
117501995,14845376
117501995,18632666
117501995,18915145
117501995,21111098
117501995,21269970
117501995,75364211
117501995,76649729
117501995,78403308
117501995,88784440
117501995,193794406
117501995,202206694
117501995,216881337
117501995,217543151
117501995,221162525
117501995,225921757
117501995,233737858
117501995,234128524
117501995,264219447
117501995,278145569
117501995,291756142
117501995,296361085
117501995,339822881
117501995,382791093
117501995,600463589
117501995,968650362
117501995,1048784496
117501995,1071402577
117501995,1074480192
117501995,1096059529
117501995,2856787757
117501995,2863210809
117501995,2891210047
117501995,2955485182
117501995,2962923040
117501995,2964174789
117501995,2964949642
117501995,816683274076614656
117501995,983348251972816896
117501995,1078693601356509184
117501995,1080870981877534720
117501995,1080960924687704064
117501995,818554054309715969
117501995,1080844782
117501995,235217558
117501995,21157904
117501995,11651202
117501995,22044727
117501995,2167097881
117501995,941080085121175552
117501995,946549322
117501995,941000686275387392
117501995,803694179079458816
117501995,19726613
117501995,18137749
117501995,18061669
117501995,1058520120
117501995,811313565760163844
117501995,21406834
117501995,1099199839
117501995,1068481578
117501995,1074518754
117501995,234374703
117501995,224285242
117501995,970207298
117501995,29442313
117501995,515822213
117501995,7429102
117501995,1262099252
117501995,236511574
117501995,76456274
117501995,92186819
117501995,15324851
117501995,171598736
117501995,60828944
117501995,18695134
117501995,249787913
117501995,109071031
117501995,242555999
117501995,486694111
117501995,278124059
117501995,109287731
117501995,247334603
117501995,43910797
117501995,476256944
117501995,29201047
117501995,250188760
117501995,17494010
117501995,242836537
117501995,293131808
293131808,1080844782
293131808,811313565760163844
293131808,21406834
293131808,236511574
293131808,946549322
293131808,899978622416695297
293131808,22044727
293131808,941080085121175552
293131808,941000686275387392
293131808,515822213
293131808,1262099252
293131808,2167097881
293131808,78403308
293131808,291756142
293131808,1071402577
293131808,600463589
293131808,233737858
293131808,5558312
293131808,202206694
293131808,1099199839
293131808,970207298
293131808,1096059529
293131808,382791093
293131808,1068481578
293131808,1074518754
293131808,1058520120
293131808,92186819
293131808,486694111
293131808,15324851
293131808,476256944
293131808,18137749
293131808,76649729
293131808,296361085
293131808,264219447
293131808,234374703
293131808,171598736
293131808,13218102
293131808,14845376
293131808,221162525
293131808,18632666
293131808,21269970
293131808,75364211
293131808,229966028
293131808,43910797
293131808,117501995
293131808,224285242
293131808,249787913
293131808,242836537
293131808,76456274
293131808,278124059
293131808,18915145
293131808,242555999
293131808,7429102
293131808,10615232
293131808,18695134
293131808,29201047
293131808,18061669
293131808,21111098
293131808,109287731
293131808,21157904
293131808,60828944
293131808,216881337
293131808,109071031
293131808,29442313
293131808,19726613
293131808,247334603
293131808,250188760
293131808,17494010
234374703,1058520120
234374703,278145569
234374703,1048784496
234374703,1080960924687704064
234374703,2964949642
234374703,818554054309715969
234374703,1078693601356509184
234374703,1080870981877534720
234374703,515822213
234374703,1080844782
234374703,22044727
234374703,941080085121175552
234374703,941000686275387392
234374703,811313565760163844
234374703,476256944
234374703,5558312
234374703,2955485182
234374703,2891210047
234374703,11651202
234374703,236511574
234374703,235217558
234374703,2964174789
234374703,2962923040
234374703,968650362
234374703,2863210809
234374703,225921757
234374703,2856787757
234374703,78403308
234374703,18137749
234374703,1074518754
234374703,1074480192
234374703,1071402577
234374703,21406834
234374703,229966028
234374703,1096059529
234374703,18915145
234374703,18632666
234374703,1068481578
234374703,92186819
234374703,217543151
234374703,970207298
234374703,21157904
234374703,21111098
234374703,278124059
234374703,233737858
234374703,76649729
234374703,486694111
234374703,29442313
234374703,242836537
234374703,224285242
234374703,171598736
234374703,264219447
234374703,117501995
234374703,250188760
234374703,382791093
234374703,600463589
234374703,296361085
234374703,15324851
234374703,75364211
234374703,242555999
234374703,109071031
234374703,88784440
234374703,221162525
234374703,109287731
234374703,76456274
234374703,293131808
234374703,193794406
234374703,249787913
234374703,202206694
234374703,17494010
234374703,247334603
234374703,60828944
234374703,43910797
234374703,19726613
234374703,13218102
234374703,14845376
234374703,10615232
234374703,18695134
234374703,29201047
234374703,18061669
234374703,7429102
193794406,171598736
193794406,941080085121175552
193794406,1099199839
193794406,60828944
193794406,17494010
193794406,7429102
193794406,476256944
193794406,242836537
193794406,247334603
193794406,15324851
193794406,515822213
193794406,486694111
193794406,1074518754
193794406,229966028
193794406,2964949642
193794406,1096059529
193794406,600463589
193794406,1068481578
193794406,983348251972816896
193794406,2964174789
193794406,21157904
193794406,2962923040
193794406,816683274076614656
193794406,382791093
193794406,18632666
193794406,291756142
193794406,21111098
193794406,78403308
193794406,2856787757
193794406,19726613
193794406,216881337
193794406,264219447
193794406,1074480192
193794406,224285242
193794406,43910797
193794406,109287731
193794406,2863210809
193794406,2891210047
193794406,76649729
193794406,10615232
193794406,75364211
193794406,88784440
193794406,217543151
193794406,1071402577
193794406,236511574
193794406,11651202
193794406,202206694
193794406,1048784496
193794406,18915145
193794406,968650362
193794406,235217558
193794406,250188760
193794406,249787913
193794406,234374703
193794406,225921757
193794406,233737858
193794406,5558312
193794406,234128524
193794406,13218102
193794406,221162525
193794406,18061669
193794406,14845376
193794406,21269970
193794406,296361085
193794406,278145569
1074518754,941000686275387392
1074518754,1080844782
1074518754,818554054309715969
1074518754,22044727
1074518754,803694179079458816
1074518754,2856787757
1074518754,2891210047
1074518754,968650362
1074518754,235217558
1074518754,515822213
1074518754,2167097881
1074518754,1058520120
1074518754,236511574
1074518754,2955485182
1074518754,2964174789
1074518754,225921757
1074518754,11651202
1074518754,193794406
1074518754,21406834
1074518754,1262099252
1074518754,15324851
1074518754,1071402577
1074518754,1096059529
1074518754,13218102
1074518754,221162525
1074518754,29201047
1074518754,7429102
1074518754,92186819
1074518754,1068481578
1074518754,76649729
1074518754,202206694
1074518754,224285242
1074518754,278124059
1074518754,21269970
1074518754,5558312
1074518754,43910797
1074518754,21157904
1074518754,117501995
1074518754,109071031
1074518754,78403308
1074518754,249787913
1074518754,171598736
1074518754,19726613
1074518754,18061669
1074518754,600463589
1074518754,1074480192
1074518754,247334603
1074518754,291756142
1074518754,476256944
1074518754,14845376
1074518754,10615232
1074518754,1099199839
1074518754,382791093
1074518754,233737858
1074518754,242836537
1074518754,88784440
1074518754,234374703
1074518754,339822881
1074518754,18695134
1074518754,18632666
1074518754,293131808
1074518754,216881337
1074518754,18915145
1074518754,486694111
1074518754,75364211
1074518754,229966028
1074518754,29442313
1074518754,17494010
1074518754,217543151
1074518754,109287731
1074518754,21111098
1074518754,76456274
1074518754,296361085
1074518754,60828944
1074518754,242555999
1074518754,264219447
1074518754,250188760
1074518754,970207298
233737858,249787913
233737858,234128524
233737858,1080870981877534720
233737858,1048784496
233737858,803694179079458816
233737858,117501995
233737858,29201047
233737858,171598736
233737858,970207298
233737858,2167097881
233737858,941080085121175552
233737858,17494010
233737858,818554054309715969
233737858,2964949642
233737858,1080844782
233737858,1080960924687704064
233737858,1078693601356509184
233737858,236511574
233737858,983348251972816896
233737858,278124059
233737858,15324851
233737858,109287731
233737858,109071031
233737858,247334603
233737858,476256944
233737858,2853793517
233737858,2955485182
233737858,339822881
233737858,293131808
233737858,229966028
233737858,1058520120
233737858,75364211
233737858,21111098
233737858,1096059529
233737858,382791093
233737858,18632666
233737858,250188760
233737858,10615232
233737858,216881337
233737858,234374703
233737858,217543151
233737858,2962923040
233737858,1071402577
233737858,225921757
233737858,264219447
233737858,88784440
233737858,816683274076614656
233737858,193794406
233737858,21269970
233737858,92186819
233737858,1262099252
233737858,11651202
233737858,235217558
233737858,968650362
233737858,2891210047
233737858,2964174789
233737858,78403308
233737858,2863210809
233737858,2856787757
233737858,18061669
233737858,19726613
233737858,1074480192
233737858,13218102
233737858,14845376
233737858,5558312
233737858,21157904
233737858,296361085
233737858,76649729
233737858,600463589
233737858,291756142
233737858,1074518754
233737858,202206694
233737858,18915145
233737858,221162525
202206694,1080870981877534720
202206694,1048784496
202206694,2964949642
202206694,278145569
202206694,21111098
202206694,225921757
202206694,234128524
202206694,1074480192
202206694,816683274076614656
202206694,983348251972816896
202206694,1078693601356509184
202206694,2962923040
202206694,2891210047
202206694,2856787757
202206694,2863210809
202206694,193794406
202206694,2964174789
202206694,1262099252
202206694,2955485182
202206694,968650362
202206694,235217558
202206694,515822213
202206694,18695134
202206694,11651202
202206694,60828944
202206694,171598736
202206694,1068481578
202206694,382791093
202206694,217543151
202206694,1071402577
202206694,1096059529
202206694,109287731
202206694,600463589
202206694,291756142
202206694,229966028
202206694,21157904
202206694,339822881
202206694,264219447
202206694,216881337
202206694,78403308
202206694,233737858
202206694,18061669
202206694,221162525
202206694,296361085
202206694,21269970
202206694,234374703
202206694,18915145
202206694,88784440
202206694,18632666
202206694,5558312
202206694,75364211
202206694,14845376
202206694,10615232
202206694,13218102
202206694,76649729
202206694,19726613
291756142,2964949642
291756142,1078693601356509184
291756142,983348251972816896
291756142,278145569
291756142,1048784496
291756142,1080870981877534720
291756142,1080844782
291756142,2167097881
291756142,946549322
291756142,803694179079458816
291756142,811313565760163844
291756142,816683274076614656
291756142,941000686275387392
291756142,941080085121175552
291756142,1058520120
291756142,234128524
291756142,92186819
291756142,1262099252
291756142,1099199839
291756142,1074518754
291756142,1068481578
291756142,2964174789
291756142,2891210047
291756142,2962923040
291756142,236511574
291756142,2863210809
291756142,225921757
291756142,2856787757
291756142,11651202
291756142,968650362
291756142,193794406
291756142,2955485182
291756142,235217558
291756142,515822213
291756142,970207298
291756142,21406834
291756142,1074480192
291756142,1096059529
291756142,382791093
291756142,1071402577
291756142,217543151
291756142,229966028
291756142,339822881
291756142,250188760
291756142,76456274
291756142,29201047
291756142,224285242
291756142,17494010
291756142,21111098
291756142,7429102
291756142,278124059
291756142,600463589
291756142,78403308
291756142,242555999
291756142,29442313
291756142,476256944
291756142,18632666
291756142,117501995
291756142,43910797
291756142,75364211
291756142,18061669
291756142,109287731
291756142,221162525
291756142,15324851
291756142,242836537
291756142,486694111
291756142,171598736
291756142,249787913
291756142,60828944
291756142,18695134
291756142,293131808
291756142,109071031
291756142,247334603
291756142,234374703
291756142,233737858
291756142,21157904
291756142,21269970
291756142,10615232
291756142,19726613
291756142,18915145
291756142,76649729
291756142,88784440
291756142,5558312
291756142,14845376
291756142,13218102
291756142,264219447
291756142,296361085
291756142,216881337
291756142,202206694
